name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Anaerostipes hadrus	HG3A.0124	species	0.667558230246295	8973	-0.0337486547819967	-0.0740183585877548	0.00652104902376141	0.0205433364006502	0.100459203705246	0.397337109394337	unclassified	Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1256	order	0.0537167056725733	8973	0.0334926581588013	-0.0064932198624115	0.0734785361800141	0.02039854445981	0.100643313467484	0.397337109394337	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0434	order	0.261673910620751	8973	0.0335654676266323	-0.00651229359178576	0.0736432288450504	0.0204454180956048	0.100685423690353	0.397337109394337	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus sp. B05	HG3A.0261	species	0.415802964448902	8973	0.0335298966150018	-0.0065924991727207	0.0736522924027244	0.0204681881407172	0.101426606218424	0.399270448310717	unclassified	Ruminococcus sp. B05	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1838	order	0.00679817229466176	8973	0.0334275496204681	-0.00659005396292301	0.0734451532038591	0.0204147290560383	0.101577620351089	0.399270448310717	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oxalobacter sp.	HG3A.1218	genus	0.0239607712024964	8973	-0.0333744936739643	-0.0733882818434402	0.00663929449551162	0.0204127826466	0.102088760934283	0.400486542400302	unclassified	unclassified	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.0312	order	0.264571492254541	8973	-0.0333608613603485	-0.0733904419279279	0.0066687192072309	0.0204208390392761	0.102364233411382	0.400748294392514	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Cloacibacillus evryensis	HG3A.0566	species	0.155243508302686	8973	0.0334039190962327	-0.00670009717537592	0.0735079353678413	0.0204588119460417	0.102559261234961	0.400748294392514	unclassified	Cloacibacillus evryensis	Cloacibacillus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
Eubacteriales sp.	HG3A.1326	order	0.0157138080909395	8973	-0.0333252279305657	-0.0733737001503011	0.00672324428916969	0.020430476496936	0.102893654305282	0.401265036927278	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lawsonella clevelandensis	HG3A.1899	species	0.0363312158698317	8973	0.0332961096219445	-0.00677411204258214	0.0733663312864712	0.0204415718395546	0.103381847756622	0.402378368229207	unclassified	Lawsonella clevelandensis	Lawsonella	Lawsonellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.1684	order	0.0046807087930458	8973	-0.0331636044413157	-0.0731732729881098	0.00684606410547827	0.0204106810469705	0.104237325621448	0.404732728298149	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1075	phylum	0.0247408893346707	8973	-0.0331949846959687	-0.0732606883269189	0.0068707189349814	0.0204392669931103	0.104394537475391	0.404732728298149	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0831	family	0.0423492700323192	8973	-0.0330947053421332	-0.0730983241914618	0.00690891350719537	0.0204075948318159	0.104906257645682	0.405505508673941	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Desulfovibrionales sp.	HG3A.0266	order	0.463947397748802	8973	0.0334522117323769	-0.00700412870423529	0.073908552168989	0.020638547905329	0.105083116783867	0.405505508673941	unclassified	unclassified	unclassified	unclassified	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
Clostridia sp.	HG3A.1179	class	0.0198372896467179	8973	0.0330302665514661	-0.00694135941446975	0.0730018925174019	0.0203912738633495	0.105305785446504	0.405505508673941	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1115	phylum	0.0190571715145436	8973	-0.0330586632480691	-0.0730767460447847	0.00695941954864649	0.0204149735237051	0.105411003766123	0.405505508673941	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1870	order	0.00289758163379026	8973	-0.0329327282942633	-0.0729158591892775	0.0070504026007509	0.0203971430306387	0.106438274004842	0.408665326691703	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Weissella cibaria	HG3A.1534	species	0.0216204168059735	8973	0.0329081182001121	-0.00713816045075372	0.072954396850978	0.0204293574615584	0.107253528618581	0.411000490941858	unclassified	Weissella cibaria	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1843	order	0.0046807087930458	8973	0.0328381536482926	-0.00715876430217237	0.0728350715987575	0.0204041764103593	0.107568063158112	0.41141157103825	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0515	class	0.186894015379472	8973	-0.0329944523352531	-0.0732421198356644	0.00725321516515834	0.0205320947179214	0.108096687981062	0.412638318543092	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacterium sp. AM49-13BH	HG3A.0251	species	0.633901705115346	8973	-0.0328545464012739	-0.0729858300721573	0.00727673726960952	0.0204727222384733	0.108574328211151	0.413666106524251	unclassified	Eubacterium sp. AM49-13BH	Eubacterium	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0545	order	0.0869274490137078	8973	-0.0327646278601614	-0.0728664261019231	0.00733717038160019	0.0204576804320501	0.109284013099369	0.415572348663308	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0217	family	0.378468739551989	8973	0.0328399515660469	-0.00738604553506096	0.0730659486671548	0.0205210396998618	0.109566297130099	0.41584913920315	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1452	class	0.0129276719046027	8973	-0.0325644200193031	-0.0725466831310535	0.00741784309244739	0.0203967003364586	0.110400990675497	0.418217493303172	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1667	order	0.0046807087930458	8973	0.032565721447144	-0.00747699632349702	0.0726084392177851	0.0204275409008831	0.110925447909362	0.419403836381113	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1155	family	0.0202830714365318	8973	-0.0324878275208967	-0.0724599967779559	0.00748434173616253	0.0203915510199029	0.111150930070846	0.419457407206518	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Veillonellales sp.	HG3A.1671	order	0.0046807087930458	8973	0.0324220822675663	-0.00755484072892808	0.0723990052640607	0.0203939761102102	0.111918478239112	0.421552522399693	unclassified	unclassified	unclassified	unclassified	Veillonellales	Negativicutes	Firmicutes	Bacteria
Haemophilus parainfluenzae	HG3A.0181	species	0.60994093391285	8973	0.0324864800160999	-0.0077754480963534	0.0727484081285531	0.0205393696795618	0.113760915233104	0.425560246401951	unclassified	Haemophilus parainfluenzae	Haemophilus	Pasteurellaceae	Pasteurellales	Gammaproteobacteria	Proteobacteria	Bacteria
Lachnospiraceae sp.	HG3A.1318	family	0.0138192354842305	8973	0.0323219908868986	-0.00775286891703458	0.0723968506908319	0.0204439379572336	0.113912355493708	0.425560246401951	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0946	class	0.029310152680263	8973	-0.0322536621087918	-0.0722718123210891	0.00776448810350555	0.0204150079153406	0.114165586304931	0.425560246401951	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0040	family	0.915078569040455	8973	-0.032521800780786	-0.0728830931226803	0.00783949156110837	0.0205900597169518	0.114259344395409	0.425560246401951	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Slackia isoflavoniconvertens	HG3A.0160	species	0.437089044912515	8973	0.0323696872404366	-0.00780909244374926	0.0725484669246225	0.0204969520312641	0.114315833641473	0.425560246401951	unclassified	Slackia isoflavoniconvertens	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
Parabacteroides timonensis	HG3A.1879	species	0.00768973587428954	8973	-0.0321977994462719	-0.07218416509302	0.00778856620047626	0.0203987932189133	0.114505590417679	0.425560246401951	unclassified	Parabacteroides timonensis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.0375	family	0.352056168505517	8973	-0.0322172442096894	-0.0722484370016238	0.00781394858224491	0.0204216615054019	0.114692903848128	0.425560246401951	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0755	order	0.211523459266689	8973	0.0322262070148076	-0.0078166406983706	0.0722690547279858	0.020427607190252	0.114697597896748	0.425560246401951	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Selenomonadaceae sp.	HG3A.1732	family	0.0039005906608715	8973	0.032112813184573	-0.00790459496501593	0.072130221334162	0.020414629356712	0.11574772567062	0.428655290030189	unclassified	unclassified	unclassified	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1055	order	0.0711021954753148	8973	0.0320672962201739	-0.00795527803109224	0.07208987047144	0.0204172648110263	0.116312000783428	0.429397768380667	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium disporicum	HG3A.0753	species	0.159032653516104	8973	-0.0322245563040926	-0.0724509895200899	0.00800187691190463	0.0205212621811327	0.116380856115264	0.429397768380667	unclassified	Clostridium disporicum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1689	order	0.00512649058285969	8973	-0.0319851121008198	-0.0719672071205041	0.00799698291886449	0.0203966145853471	0.116880020273488	0.429856511899676	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
unclassified sp.	HG3A.1213	unclassified	0.0132620082469631	8973	0.0319784026186558	-0.00802212276616793	0.0719789280034796	0.0204060167203336	0.117125518756695	0.429856511899676	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
Dorea formicigenerans	HG3A.0006	species	0.972138638136632	8973	0.0323402796481048	-0.00813393093040179	0.0728144902266114	0.0206476642459467	0.117315911439371	0.429856511899676	unclassified	Dorea formicigenerans	Dorea	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0880	order	0.058843196255433	8973	-0.0320044916707874	-0.072074697763177	0.00806571442160217	0.0204415638955267	0.117464510032417	0.429856511899676	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1946	order	0.00178312715925554	8973	-0.0318896880866356	-0.0718639717551059	0.00808459558183478	0.0203926296736004	0.117903806019857	0.429856511899676	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Clostridium sp. AF23-8	HG3A.0166	species	0.448233589657862	8973	-0.0319594544476189	-0.0720502213701703	0.00813131247493252	0.0204520528738596	0.118170054268538	0.429856511899676	unclassified	Clostridium sp. AF23-8	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Fenollaria massiliensis	HG3A.1255	species	0.110999665663658	8973	0.0319078508831665	-0.00811929161042171	0.0719349933767547	0.0204195952711468	0.118180238281316	0.429856511899676	unclassified	Fenollaria massiliensis	Fenollaria	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1878	phylum	0.00300902708124373	8973	-0.0318452247408277	-0.0718326115099591	0.00814216202830365	0.0203993141380819	0.11853756564405	0.429856511899676	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1560	order	0.00657528139975482	8973	-0.0318297382077049	-0.07180812622045	0.00814864980504018	0.0203947234790465	0.118633837417816	0.429856511899676	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Roseburia faecis	HG3A.0058	species	0.858241390839184	8973	0.0320480867321772	-0.00820857768152088	0.0723047511458753	0.0205366844367112	0.118670714620163	0.429856511899676	unclassified	Roseburia faecis	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1336	order	0.0364426613172852	8973	-0.0318026542971822	-0.0718158293631025	0.00821052076873812	0.0204124698756729	0.119268680308257	0.431235574520749	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0731	order	0.0617407778892232	8973	-0.0317711012145385	-0.0717836098737973	0.00824140744472022	0.0204121299125012	0.119629391513834	0.431452889438106	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1461	phylum	0.00924997213863814	8973	-0.0318083868016445	-0.0718823774866274	0.00826560388333854	0.0204434945816614	0.119763497269721	0.431452889438106	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1873	phylum	0.00245179984397637	8973	0.0316572974309942	-0.00829982969059466	0.071614424552583	0.0203838773689954	0.120445559771212	0.433123978525103	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.0452	order	0.157026635461941	8973	-0.0317448437908235	-0.0718576933595433	0.00836800577789634	0.0204633181970674	0.120864393658945	0.433844161687172	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1281	order	0.0152680263011256	8973	-0.0316828988636185	-0.0718624398778687	0.00849664215063172	0.0204973404190134	0.12221088920451	0.437696590208676	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1454	order	0.00846985400646384	8973	0.0315000626219064	-0.00846555161841478	0.0714656768622277	0.0203882070192961	0.122378643609983	0.437696590208676	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus sp. AM42-11	HG3A.0002	species	0.987852446227572	8973	0.0318305916674776	-0.00860149660143651	0.0722626799363916	0.0206261758143429	0.122814732163576	0.438466265008449	unclassified	Ruminococcus sp. AM42-11	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0637	order	0.118577956090494	8973	-0.0315227592244978	-0.0716092436069584	0.0085637251579628	0.0204498681629375	0.123239349677438	0.438601939953897	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0903	family	0.033099297893681	8973	-0.031539249349831	-0.0716576785856956	0.00857917988603364	0.0204661646292069	0.123341939199904	0.438601939953897	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1032	family	0.0250752256770311	8973	-0.0314489719682125	-0.0714710901905552	0.00857314625413017	0.0204170321707361	0.123515609286765	0.438601939953897	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus sp.	HG3A.0487	genus	0.112448456480553	8973	0.031540830270807	-0.00863717112133061	0.0717188316629447	0.0204965549904654	0.123880145931367	0.438973799814315	unclassified	unclassified	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Alistipes sp.	HG3A.1541	genus	0.00958430848099855	8973	-0.0313946253690264	-0.0714058032796006	0.00861655254154787	0.0204114510394203	0.124062620501678	0.438973799814315	unclassified	unclassified	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0235	order	0.36531817675248	8973	-0.0315144535599852	-0.071732873618753	0.00870396649878251	0.020517174319315	0.124573226004185	0.43933575267384	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1439	order	0.0478100969575393	8973	0.0313393311870676	-0.00865924578800079	0.071337908162136	0.0204050227513378	0.124607571161397	0.43933575267384	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospira pectinoschiza	HG3A.0099	species	0.765184442215536	8973	-0.0316478768799501	-0.0720931454789778	0.00879739171907761	0.0206328996769445	0.125101047685998	0.439535488740257	unclassified	Lachnospira pectinoschiza	Lachnospira	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
