name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Eubacteriales sp.	HG3A.0163	order	0.613618633678814	8973	0.0317626683374493	-0.00853883938199092	0.0720641760568896	0.020559558485407	0.122403790963964	0.435166370471482	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium disporicum	HG3A.0753	species	0.159032653516104	8973	-0.0317613429950314	-0.0720767545621919	0.00855406857212913	0.0205666095981031	0.122548111382145	0.435166370471482	unclassified	Clostridium disporicum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0670	order	0.0746684497938259	8973	-0.0315134159084855	-0.0715635049374468	0.00853667312047586	0.0204313012712491	0.123010053603067	0.43571109036801	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp. AF34-10BH	HG3A.0028	species	0.968795274713028	8973	-0.0315896619013765	-0.0717609101717073	0.0085815863689543	0.0204931096162683	0.123236416637716	0.43571109036801	unclassified	Clostridium sp. AF34-10BH	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0235	order	0.36531817675248	8973	-0.0316019378091602	-0.0718020466212916	0.00859817100297115	0.0205078308646947	0.12336001651729	0.43571109036801	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1461	phylum	0.00924997213863814	8973	-0.0314176028740141	-0.0714859385486246	0.00865073280059629	0.0204406092445665	0.124324414463519	0.438337411563205	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Alistipes sp.	HG3A.1541	genus	0.00958430848099855	8973	-0.0313228757109879	-0.0713323098122269	0.00868655839025111	0.0204105595806925	0.124907856520562	0.438979556166211	unclassified	unclassified	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1454	order	0.00846985400646384	8973	0.0312382743699141	-0.00869053742674751	0.0711670861665757	0.0203694128702807	0.125167173533123	0.438979556166211	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0903	family	0.033099297893681	8973	-0.0313583091539501	-0.0714626467639449	0.00874602845604467	0.0204589754720051	0.125375428632398	0.438979556166211	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0375	family	0.352056168505517	8973	-0.0312920746335995	-0.0713133692236325	0.00872921995643343	0.0204166104249432	0.125391137705915	0.438979556166211	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1381	family	0.00947286303354508	8973	0.0313146868163626	-0.00879298567538941	0.0714223593081145	0.0204606754485789	0.125933313161586	0.440101455327022	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0692	order	0.116349047141424	8973	0.0311510666318473	-0.0088246335863738	0.0711267668500684	0.020393348425923	0.126669729200529	0.441348637971428	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1055	order	0.0711021954753148	8973	0.0311740702756646	-0.0088380148434408	0.07118615539477	0.0204119126974092	0.126734873372148	0.441348637971428	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.0452	order	0.157026635461941	8973	-0.0309975630047671	-0.0710852332269271	0.00909010721739294	0.0204504693623472	0.129621239835176	0.449630236326894	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Roseburia faecis	HG3A.0058	species	0.858241390839184	8973	0.0310737279561598	-0.00915943846498759	0.0713068943773072	0.0205246928246551	0.130069702460672	0.449630236326894	unclassified	Roseburia faecis	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0868	order	0.0787919313496044	8973	-0.0309188856119592	-0.0709700948215138	0.00913232359759541	0.0204318694728234	0.130247435412626	0.449630236326894	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospira pectinoschiza	HG3A.0099	species	0.765184442215536	8973	-0.0312242145170815	-0.0716762775920512	0.00922784855788817	0.0206363655878357	0.130298199852271	0.449630236326894	unclassified	Lachnospira pectinoschiza	Lachnospira	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0637	order	0.118577956090494	8973	-0.0309447149895139	-0.0710495645382951	0.00916013455926734	0.020459236646758	0.130440918741921	0.449630236326894	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Actinomyces sp. ICM58	HG3A.0410	species	0.614621642705895	8973	0.0308960546568126	-0.00914897254085091	0.070941081854476	0.0204287182847726	0.130472048425335	0.449630236326894	unclassified	Actinomyces sp. ICM58	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
Clostridia sp.	HG3A.0879	class	0.0821352947732085	8973	-0.0307895622852257	-0.0707883352956243	0.00920921072517289	0.0204051213504971	0.13135659475035	0.451894004470442	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1439	order	0.0478100969575393	8973	0.0306846771138045	-0.00930386926628582	0.0706732234938947	0.0203999057061526	0.132576406913034	0.455301328239397	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Coriobacteriaceae sp.	HG3A.1073	family	0.0364426613172852	8973	0.0306454503038576	-0.00935064652353374	0.070641547131249	0.0204037569685256	0.133145338283522	0.456465451628309	unclassified	unclassified	unclassified	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Clostridia sp.	HG3A.0470	class	0.173854898027416	8973	-0.0306417059451531	-0.0708553583120065	0.0095719464217003	0.0205147419783384	0.13530451930041	0.463068053122954	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0646	order	0.0653070322077343	8973	-0.0304783693209907	-0.0705113391078257	0.00955460046584433	0.0204225656323574	0.135633404185133	0.463101616662293	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lentisphaeria sp.	HG3A.1302	class	0.0203945168839853	8973	0.0305957868448644	-0.00960657039130218	0.070798144081031	0.0205089787427232	0.135780927404259	0.463101616662293	unclassified	unclassified	unclassified	unclassified	unclassified	Lentisphaeria	Lentisphaerae	Bacteria
Intestinimonas butyriciproducens	HG3A.0187	species	0.819124038783016	8973	0.0305096156904563	-0.00961052447285426	0.0706297558537669	0.0204670359095599	0.136083547227357	0.463240476825249	unclassified	Intestinimonas butyriciproducens	Intestinimonas	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Porphyromonas sp.	HG3A.1016	genus	0.163156135071882	8973	0.0304075508018174	-0.0095992897540126	0.0704143913576474	0.0204092383435879	0.136288382098713	0.463240476825249	unclassified	unclassified	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Baileyella intestinalis	HG3A.1406	species	0.0106987629555333	8973	0.0303346312334926	-0.00964115387709312	0.0703104163440783	0.0203933945271117	0.136925452626396	0.464610296518625	unclassified	Baileyella intestinalis	Baileyella	Clostridiales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0473	order	0.156469408224674	8973	-0.0302802928753111	-0.0702913011897127	0.00973071543909041	0.0204113644098585	0.137976768917213	0.46737864556428	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1955	order	0.00167168171180207	8973	0.0302099210861693	-0.00976624774626104	0.0701860899185996	0.0203935894126699	0.138550538404885	0.468185766352693	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp. TM06-18	HG3A.0048	species	0.957650729967681	8973	0.0304211335928844	-0.00986729523765284	0.0707095624234216	0.0205528883066459	0.13887171174977	0.468185766352693	unclassified	Clostridium sp. TM06-18	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1913	order	0.00445781789813886	8973	0.0301783459461085	-0.00979369990242161	0.0701503917946386	0.0203914850806244	0.138922627900119	0.468185766352693	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0289	order	0.332887551543519	8973	0.0303845416546791	-0.0099203199794052	0.0706894032887633	0.0205612654047685	0.139508638874937	0.469297766840237	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0849	family	0.108770756714588	8973	-0.0301998146025625	-0.0702815901873786	0.00988196098225363	0.0204474519741173	0.139725430832534	0.469297766840237	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0427	order	0.250417920427951	8973	-0.0301556972468442	-0.0702997541241351	0.0099883596304466	0.0204792384048098	0.140921201418115	0.47251450137662	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1396	phylum	0.0172740443552881	8973	0.0299817816867028	-0.00997770783003626	0.0699412712034418	0.0203850805322543	0.141388663019656	0.473282455470517	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1276	order	0.015602362643486	8973	0.0299862885714218	-0.0100102729055523	0.0699828500483959	0.0204039596160415	0.141697731082241	0.473518512118262	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Phascolarctobacterium faecium	HG3A.0170	species	0.417920427950518	8973	0.030020155352646	-0.0100787781449008	0.0701190888501928	0.0204562187052429	0.142266913094524	0.474621550407781	unclassified	Phascolarctobacterium faecium	Phascolarctobacterium	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0229	order	0.353839295664772	8973	-0.0299415136183351	-0.0700252586454942	0.010142231408824	0.0204484694148312	0.143163274900826	0.476571338804211	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Longicatena caecimuris	HG3A.0571	species	0.133845982391619	8973	0.0298612757287319	-0.0101433496535015	0.0698659011109653	0.0204081082673062	0.143446389000713	0.476571338804211	unclassified	Longicatena caecimuris	Longicatena	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1379	order	0.241836620974033	8973	-0.0298381671955733	-0.069824342111971	0.0101480077208244	0.020398694278389	0.143571617433208	0.476571338804211	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Gemmiger formicilis	HG3A.0027	species	0.945057394405439	8973	0.0298715497917748	-0.0103246749498411	0.0700677745333908	0.0205058501055396	0.145225554764093	0.480949052450915	unclassified	Gemmiger formicilis	Gemmiger	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium cuniculi	HG3A.1498	species	0.0765630224005349	8973	0.0296839300006725	-0.010274669391817	0.069642529393162	0.0203846263697838	0.145375028448639	0.480949052450915	unclassified	Clostridium cuniculi	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0792	order	0.207622868605817	8973	0.0296205305475294	-0.0104355586821503	0.0696766197772091	0.0204343615610619	0.147220812231872	0.485386225373431	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp. TF06-15AC	HG3A.0032	species	0.91173520561685	8973	0.0299235080961356	-0.0105543715169349	0.0704013877092061	0.0206495330766951	0.14734145860592	0.485386225373431	unclassified	Clostridium sp. TF06-15AC	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1696	order	0.00534938147776663	8973	-0.0295234735039749	-0.0694709154429459	0.0104239684349961	0.0203789362126759	0.147449820604624	0.485386225373431	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidaceae sp.	HG3A.1517	family	0.00835840855901037	8973	-0.0299098618310808	-0.0704147731565944	0.0105950494944328	0.0206633260040444	0.147796435918967	0.485721730627731	unclassified	unclassified	unclassified	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0185	order	0.66644377577176	8973	0.0295537296730873	-0.0105279801030351	0.0696354394492097	0.0204474321059008	0.148394529166105	0.486881223792921	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0383	order	0.208291541290538	8973	-0.0295014188330929	-0.0695548112050903	0.0105519735389044	0.0204329823287922	0.148826830753988	0.487493826809681	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1002	order	0.0493703332218879	8973	-0.0293883337123418	-0.0693188500052426	0.0105421825805589	0.0203702990886732	0.149138978585698	0.487711486808255	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Blautia sp. An46	HG3A.1487	species	0.0260782347041123	8973	0.0293925344672722	-0.0106437751852043	0.0694288441197487	0.0204242705848991	0.150158016086207	0.489827930722979	unclassified	Blautia sp. An46	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1795	superkingdom	0.00657528139975482	8973	-0.0293771558335291	-0.0694198437813733	0.0106655321143152	0.0204275237204711	0.150436408565242	0.489827930722979	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Clostridia sp.	HG3A.1039	class	0.025298116571938	8973	-0.0293552316460718	-0.0693929707861754	0.0106825074940317	0.020424984047861	0.150690538695466	0.489827930722979	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0135	family	0.71269363646495	8973	-0.0293415688096474	-0.0693687677836118	0.010685630164317	0.0204196232592765	0.150773232076443	0.489827930722979	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Intestinimonas massiliensis	HG3A.0198	species	0.67223893903934	8973	0.0295027051593722	-0.0108111933159756	0.0698166036347199	0.02056587797229	0.1514517775931	0.491017246679464	unclassified	Intestinimonas massiliensis	Intestinimonas	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0783	class	0.0929455031761952	8973	-0.0292442797752197	-0.0692679666566892	0.0107794071062497	0.020417832403795	0.15209582525595	0.491017246679464	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Turicimonas muris	HG3A.1338	species	0.0296444890226234	8973	-0.0291699137567392	-0.069114740221626	0.0107749127081476	0.0203775967692758	0.152330986621007	0.491017246679464	unclassified	Turicimonas muris	Turicimonas	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Dorea longicatena	HG3A.0039	species	0.953304357516995	8973	0.0298486701039188	-0.0110497806635105	0.0707471208713481	0.0208640869358345	0.152573210162709	0.491017246679464	unclassified	Dorea longicatena	Dorea	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Burkholderiales sp.	HG3A.1118	order	0.0291987072328095	8973	-0.0291785462267203	-0.069177490210393	0.0108203977569525	0.0204052020546476	0.152764957105627	0.491017246679464	unclassified	unclassified	unclassified	unclassified	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Bacteroidales sp.	HG3A.1976	order	0.00111445447453472	8973	-0.0291301156695311	-0.069107814224981	0.0108475828859188	0.0203943697911378	0.153229010189932	0.491017246679464	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.1421	family	0.0343251978156692	8973	0.0290807577440716	-0.0108313077558165	0.0689928232439596	0.0203607909201069	0.153249957177206	0.491017246679464	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1701	order	0.00579516326758052	8973	-0.0290906591582354	-0.0690373735396936	0.0108560552232227	0.0203785628164845	0.153467435095401	0.491017246679464	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Alistipes shahii	HG3A.0054	species	0.858910063523905	8973	-0.0293606956049456	-0.0696905658187762	0.010969174608885	0.0205740285152772	0.153593360582466	0.491017246679464	unclassified	Alistipes shahii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroides sp.	HG3A.1132	genus	0.0737768862141981	8973	-0.0291385635490887	-0.0691652192668869	0.0108880921687096	0.0204193460162584	0.153612952235742	0.491017246679464	unclassified	unclassified	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
