genus	id	positive_size	positive_estimate	positive_p.value	positive_q.value	positive_message	negative_size	negative_estimate	negative_p.value	negative_q.value	negative_message	name	hl1	hl2
Olsenella	MF0050	257	1.51197417409475	9.8398467708729e-07	0.000197780920094545		158	1.18028770415115	0.0609390609390609	0.360257389669154		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Olsenella	MF0012	270	1.45953915215958	5.70309066703662e-06	0.00057316061203718		187	0.794839355695431	0.965034965034965	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Olsenella	MF0049	431	1.4252117151385	9.37844289951735e-06	0.000628355674267662		322	1.04422087231576	0.328671328671329	0.892187358096449		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Olsenella	MF0015	443	1.34861516030763	0.000289366222113145	0.00969376844079035		403	1.08736638774659	0.186813186813187	0.674111602683031		fructose degradation	carbohydrate degradation	monosaccharide degradation
Olsenella	MF0065	480	1.32548539594097	0.000280252516753494	0.00969376844079035		388	0.977017495724035	0.585414585414585	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Olsenella	MF0097	54	0.800394626538878	0.884115884115884	0.999000999000999		59	1.59410852110088	0.000225592784374047	0.00969376844079035		homoacetogenesis	gas metabolism	acetogenesis
Olsenella	MF0094	132	1.4005558205937	0.000627383907463009	0.0180148807714378		76	1.06258648522967	0.345654345654346	0.892187358096449		propionate production II	organic acid metabolism	propionate metabolism
Olsenella	MF0060	113	1.41039618148212	0.00124255613114105	0.0312192227949188		49	0.794285962283378	0.864135864135864	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Allisonella	MF0050	260	1.51919833150319	1.0182093830105e-06	0.000204660085985111		159	1.16628874712258	0.0789210789210789	0.396578421578422		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Allisonella	MF0049	436	1.4446980892668	2.97510891468014e-06	0.000298998445925354		323	1.04526394658524	0.338661338661339	0.900286526660153		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Allisonella	MF0012	275	1.4824278908134	6.60174924579536e-06	0.000442317199468289		188	0.782631762647147	0.968031968031968	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Allisonella	MF0015	448	1.36242682801931	8.74250090251842e-05	0.00439310670351551		404	1.0856314067399	0.1998001998002	0.68798414700054		fructose degradation	carbohydrate degradation	monosaccharide degradation
Allisonella	MF0065	484	1.33658986123938	0.000227860029549989	0.00908315040063168		389	0.973872520897914	0.595404595404595	1		Bifidobacterium shunt	central metabolism	energy metabolism
Allisonella	MF0097	54	0.810543944788015	0.866133866133866	1		59	1.59943802207493	0.000271138817929304	0.00908315040063168		homoacetogenesis	gas metabolism	acetogenesis
Allisonella	MF0060	116	1.43890444640288	0.000673177567682334	0.0193298130148784		50	0.766368884147739	0.918081918081918	1		glycerol degradation I	lipid degradation	glycerol degradation
Allisonella	MF0094	133	1.39648717909277	0.000856352613825833	0.0215158594223741		77	1.05477825997032	0.366633366633367	0.900286526660153		propionate production II	organic acid metabolism	propionate metabolism
Pseudoruminococcus	MF0050	260	1.51324424456359	6.93914600556273e-07	0.000139476834711811		159	1.17278061363339	0.0869130869130869	0.420722135007849		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Pseudoruminococcus	MF0012	275	1.47564967632735	2.94071497725475e-06	0.000233898235090683		188	0.784991210651725	0.969030969030969	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Pseudoruminococcus	MF0049	436	1.4383302979382	3.4910184341893e-06	0.000233898235090683		322	1.03480601608826	0.356643356643357	0.876014095794316		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Pseudoruminococcus	MF0015	448	1.35396575506451	0.000150773852941339	0.00757638611030229		403	1.07904940378887	0.223776223776224	0.723514580657438		fructose degradation	carbohydrate degradation	monosaccharide degradation
Pseudoruminococcus	MF0065	485	1.33421256724504	0.000218791050020883	0.0087954002108395		389	0.974197670881906	0.604395604395604	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Pseudoruminococcus	MF0097	54	0.808417359519905	0.877122877122877	0.999000999000999		59	1.59740078884275	0.000362276041084901	0.0121362473763442		homoacetogenesis	gas metabolism	acetogenesis
Pseudoruminococcus	MF0094	133	1.39568260371952	0.000819717564893581	0.0235376043633728		77	1.05638388909111	0.355644355644356	0.876014095794316		propionate production II	organic acid metabolism	propionate metabolism
Pseudoruminococcus	MF0060	116	1.43681608865832	0.00102166173996351	0.0256692512165832		50	0.767502284064258	0.911088911088911	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Eisenbergiella	MF0050	260	1.51741503117188	1.56580715540387e-06	0.000314727238236178		159	1.17634781213598	0.0679320679320679	0.369036369036369		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Eisenbergiella	MF0049	434	1.43154971555123	3.90578006947933e-06	0.000392530896982673		322	1.05084896672661	0.310689310689311	0.842860842860843		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Eisenbergiella	MF0012	273	1.46754693069166	7.5722612390785e-06	0.000507341503018259		187	0.799305076682223	0.962037962037962	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Eisenbergiella	MF0015	446	1.3535762447164	0.000325821097939234	0.0134643800965749		403	1.09105514194362	0.16983016983017	0.609569002426145		fructose degradation	carbohydrate degradation	monosaccharide degradation
Eisenbergiella	MF0097	54	0.811772487493789	0.864135864135864	0.999000999000999		59	1.60200164229051	0.000334934828273008	0.0134643800965749		homoacetogenesis	gas metabolism	acetogenesis
Eisenbergiella	MF0065	484	1.34109999936388	0.000453413586919724	0.0151893551618108		388	0.980160402028217	0.58941058941059	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Eisenbergiella	MF0060	114	1.41197020571471	0.00100325392285567	0.0288077197848557		49	0.800222135997618	0.862137862137862	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Eisenbergiella	MF0094	133	1.39969746032477	0.00126096403591905	0.0316817214024662		77	1.05909641575351	0.335664335664336	0.842860842860843		propionate production II	organic acid metabolism	propionate metabolism
Negativibacillus	MF0012	275	1.48023320223081	2.25283747106364e-06	0.000264432561720406		188	0.787023868716376	0.972027972027972	0.998976023976024		trehalose degradation	carbohydrate degradation	disaccharide degradation
Negativibacillus	MF0050	259	1.50701088577129	2.63116976836225e-06	0.000264432561720406		159	1.17251454081427	0.0909090909090909	0.435064935064935		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Negativibacillus	MF0049	435	1.43590830094087	5.84134573782993e-06	0.000391370164434605		323	1.04540492988326	0.326673326673327	0.873138097857199		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Negativibacillus	MF0065	485	1.34200040509509	0.000123567110218771	0.00620924728849324		389	0.973647581338967	0.596403596403596	0.998976023976024		Bifidobacterium shunt	central metabolism	energy metabolism
Negativibacillus	MF0015	447	1.35590299449345	0.000180247930759117	0.00724596681651651		404	1.08508183197826	0.195804195804196	0.667061751807515		fructose degradation	carbohydrate degradation	monosaccharide degradation
Negativibacillus	MF0097	54	0.804903063702378	0.864135864135864	0.998976023976024		59	1.5817348271743	0.00042151542226635	0.0141207666459227		homoacetogenesis	gas metabolism	acetogenesis
Negativibacillus	MF0060	116	1.43670262761806	0.000718971276171434	0.0206447466443512		50	0.757782427136557	0.921078921078921	0.998976023976024		glycerol degradation I	lipid degradation	glycerol degradation
Negativibacillus	MF0094	133	1.39041475146741	0.0010584774006314	0.026594244690864		77	1.0462538161641	0.382617382617383	0.873138097857199		propionate production II	organic acid metabolism	propionate metabolism
Holdemanella	MF0050	260	1.50393212440611	5.23631292612846e-07	0.000105249889815182		159	1.17601626547584	0.0769230769230769	0.377110694183865		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Holdemanella	MF0012	275	1.46726005873676	2.32162508522875e-06	0.00023332332106549		188	0.788209924174533	0.962037962037962	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Holdemanella	MF0049	436	1.43328106882662	3.69839908206845e-06	0.000247792738498586		323	1.05118301048159	0.298701298701299	0.833874458874459		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Holdemanella	MF0015	447	1.35198744413214	0.000187049651419578	0.00939924498383377		404	1.09304174507234	0.183816183816184	0.658762290341238		fructose degradation	carbohydrate degradation	monosaccharide degradation
Holdemanella	MF0065	484	1.3330742769786	0.000330377962607867	0.0110676617473636		389	0.980398372715853	0.568431568431568	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Holdemanella	MF0097	54	0.804175229689713	0.877122877122877	0.999000999000999		59	1.59509783383682	0.000298479933409678	0.0110676617473636		homoacetogenesis	gas metabolism	acetogenesis
Holdemanella	MF0060	116	1.44152493886881	0.000535796781333576	0.015385021864007		50	0.767921932842262	0.897102897102897	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Holdemanella	MF0094	132	1.42064417404821	0.000810558805236665	0.0203652899815712		77	1.05340412560653	0.356643356643357	0.84012539184953		propionate production II	organic acid metabolism	propionate metabolism
Lachnoclostridium	MF0012	270	1.47444412645317	2.49359427709029e-06	0.000250606224847574		187	0.787909921232043	0.967032967032967	0.997972027972028		trehalose degradation	carbohydrate degradation	disaccharide degradation
Lachnoclostridium	MF0050	254	1.50217690289774	2.14965612759177e-06	0.000250606224847574		158	1.17801299042848	0.0789210789210789	0.416658341658342		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Lachnoclostridium	MF0049	430	1.43064565278584	4.1131613450739e-06	0.000275581810119951		322	1.04522365725209	0.330669330669331	0.878766394895427		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Lachnoclostridium	MF0015	441	1.34974666645298	0.000150773852941339	0.00757638611030229		403	1.08700306215247	0.188811188811189	0.662637362637363		fructose degradation	carbohydrate degradation	monosaccharide degradation
Lachnoclostridium	MF0097	52	0.776008651206414	0.901098901098901	0.997972027972028		59	1.58084254586917	0.000271138817929304	0.010899780480758		homoacetogenesis	gas metabolism	acetogenesis
Lachnoclostridium	MF0065	479	1.33593084782397	0.000618225182155339	0.0207105436022039		388	0.975702888904747	0.617382617382617	0.997972027972028		Bifidobacterium shunt	central metabolism	energy metabolism
Lachnoclostridium	MF0060	113	1.43366662374598	0.000966438317610918	0.0277505859771135		50	0.754818913952638	0.924075924075924	0.997972027972028		glycerol degradation I	lipid degradation	glycerol degradation
Lachnoclostridium	MF0094	131	1.38455190562097	0.00216440610994993	0.0543807035124919		77	1.04527932665382	0.371628371628372	0.878766394895427		propionate production II	organic acid metabolism	propionate metabolism
Flintibacter	MF0050	260	1.51543218062121	7.19457154533568e-07	0.000144610888061247		159	1.17042195593791	0.0769230769230769	0.406618381618382		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Flintibacter	MF0012	275	1.47980979838759	6.1178559914491e-06	0.000516650262631374		188	0.783356889777911	0.977022977022977	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Flintibacter	MF0049	434	1.42932180183503	7.71119794972201e-06	0.000516650262631374		323	1.04123642395317	0.341658341658342	0.901413803587717		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Flintibacter	MF0015	448	1.36115455110609	0.00010998602077049	0.00552679754371714		404	1.08102612613287	0.227772227772228	0.738422867455126		fructose degradation	carbohydrate degradation	monosaccharide degradation
Flintibacter	MF0065	483	1.32799878419611	0.000316707371763528	0.0110676617473636		389	0.970239674732441	0.618381618381618	1		Bifidobacterium shunt	central metabolism	energy metabolism
Flintibacter	MF0097	54	0.810014114420458	0.864135864135864	1		59	1.59380426519945	0.000330377962607867	0.0110676617473636		homoacetogenesis	gas metabolism	acetogenesis
Flintibacter	MF0060	116	1.43603194506687	0.0010584774006314	0.0303934225038446		50	0.762896550959923	0.9000999000999	1		glycerol degradation I	lipid degradation	glycerol degradation
Flintibacter	MF0094	133	1.40005701680949	0.00126096403591905	0.0316817214024662		77	1.05255433391124	0.36963036963037	0.901413803587717		propionate production II	organic acid metabolism	propionate metabolism
Dielma	MF0012	275	1.48346188642492	4.80443386596656e-06	0.000400633256737664		188	0.784540031758509	0.967032967032967	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Dielma	MF0049	436	1.44786169310804	5.9796008468308e-06	0.000400633256737664		323	1.04538482409089	0.342657342657343	0.873690139647586		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Dielma	MF0050	259	1.51112605435578	2.42480657542776e-06	0.000400633256737664		159	1.17016854535047	0.0889110889110889	0.435881191978753		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
